T_loss_1,T_loss_2
1,0.677532229315508
1,0.67753327978753
1,0.677537281350337
1,0.676417357275468
1,0.676423133737239
1,0.678343600243546
1,0.67834337902014
1,0.677816049894203
1,0.675994081925788
1,0.675987305722764
1,0.675989380103057
1,0.675989701439143
1,0.675990385206003
1,0.675982544975323
1,0.675990480357229
1,0.675990722482643
1,0.675990931551924
1,0.681633787196417
1,0.677721762404238
1,0.678041343615312
0.8,0.678041374716978
0.8,0.676689677657959
0.8,0.676695756296498
0.8,0.697603763865426
0.8,0.697070390900898
0.8,0.701006120736997
0.8,0.687898731217416
0.8,0.674583918046605
0.8,0.674583750532513
0.8,0.674085130665243
0.8,0.676262536972074
0.8,0.676261811430861
0.8,0.676261569137706
0.8,0.675176653344525
0.8,0.674882034313323
0.8,0.674880866091526
0.8,0.674379690688136
0.8,0.67646368923506
0.8,0.676459753858906
0.64,0.676863592160154
0.64,0.682633106692249
0.64,0.684651484079527
0.64,0.689712434397449
0.64,0.689712276150185
0.64,0.689712281049712
0.64,0.692756404145271
0.64,0.692747420569206
0.64,0.686702988250831
0.64,0.686139394977964
0.64,0.686134163775138
0.64,0.686139210950658
0.64,0.695039810118728
0.64,0.69504525506728
0.64,0.698779395751533
0.64,0.698779381839252
0.64,0.698784188897552
0.64,0.698777384086411
0.64,0.704917411067068
0.512,0.707251601468772
0.512,0.707251904510044
0.512,0.701456129401824
0.512,0.701926725420233
0.512,0.701931396998406
0.512,0.701928192084349
0.512,0.70806438902171
0.512,0.708063179731201
0.512,0.70552823476618
0.512,0.705526727368526
0.512,0.703901535527586
0.512,0.702332852622546
0.512,0.706493223381421
0.512,0.698423326872781
0.512,0.698415469660041
0.512,0.698902431347389
0.512,0.718892567151595
0.512,0.718887232612529
0.512,0.718886909934254
0.4096,0.711646880592821
0.4096,0.730190170785954
0.4096,0.730189743636964
0.4096,0.731797002362537
0.4096,0.731891473312677
0.4096,0.741032590623923
0.4096,0.742616532512343
0.4096,0.741233044276345
0.4096,0.741058074680258
0.4096,0.741058748642218
0.4096,0.73954955571761
0.4096,0.738922927604187
0.4096,0.738930392046484
0.4096,0.738930473811538
0.4096,0.738786326903856
0.4096,0.73878161421746
0.4096,0.738231892722894
0.4096,0.774770745042264
0.4096,0.774854100335561
0.32768,0.795515292860919
0.32768,0.795514889646327
0.32768,0.795513455127333
0.32768,0.795514453635854
0.32768,0.778991202669912
0.32768,0.786351848693901
0.32768,0.786354044071888
0.32768,0.786359464404374
0.32768,0.785998976668546
0.32768,0.799121155425729
0.32768,0.799119258853026
0.32768,0.798192309135701
0.32768,0.797698900486135
0.32768,0.797700104360804
0.32768,0.79770089109551
0.32768,0.797700387755011
0.32768,0.797699383162244
0.32768,0.7976980094879
0.32768,0.791596108282001
0.262144,0.791590016582912
0.262144,0.786599247433793
0.262144,0.786599526571383
0.262144,0.787072535558697
0.262144,0.753782399787768
0.262144,0.753373887338309
0.262144,0.753372985143229
0.262144,0.735551736408775
0.262144,0.744132136863557
0.262144,0.74358887959833
0.262144,0.743871345152154
0.262144,0.743870745686858
0.262144,0.744243763446238
0.262144,0.768597839242292
0.262144,0.768593106508859
0.262144,0.769650209998694
0.262144,0.769651097113296
0.262144,0.769653183326262
0.262144,0.769649621313312
0.2097152,0.769648742445571
0.2097152,0.769157923374329
0.2097152,0.769012245673594
0.2097152,0.769015345378244
0.2097152,0.769017080287831
0.2097152,0.769015314423929
0.2097152,0.769014181266936
0.2097152,0.769012116233681
0.2097152,0.76900767684168
0.2097152,0.75554464933531
0.2097152,0.755544198533551
0.2097152,0.755541155460855
0.2097152,0.755540611856201
0.2097152,0.742284274904974
0.2097152,0.742286264217453
0.2097152,0.74228706914763
0.2097152,0.74228633051119
0.2097152,0.742285607766972
0.2097152,0.742277975194857
0.16777216,0.758184747385707
0.16777216,0.758186842919679
0.16777216,0.758184680029929
0.16777216,0.758065980155651
0.16777216,0.758066947255148
0.16777216,0.758067554143456
0.16777216,0.784879458200926
0.16777216,0.804941961586409
0.16777216,0.804946937487678
0.16777216,0.804949800625868
0.16777216,0.804950917895121
0.16777216,0.820622539944847
0.16777216,0.820851381021804
0.16777216,0.820373620291668
0.16777216,0.80538887674937
0.16777216,0.795775275979915
0.16777216,0.796629225924742
0.16777216,0.796631403879705
0.16777216,0.796219582143981
0.134217728,0.796484430679244
0.134217728,0.795677611075421
0.134217728,0.795678080098147
0.134217728,0.780426992055123
0.134217728,0.789224985283004
0.134217728,0.789221492859774
0.134217728,0.757390114594339
0.134217728,0.748700664990362
0.134217728,0.755352906423959
0.134217728,0.755352669598568
0.134217728,0.761759195125222
0.134217728,0.762284037784581
0.134217728,0.760012938146392
0.134217728,0.760013823443944
0.134217728,0.746641593418364
0.134217728,0.746646748145005
0.134217728,0.746645331686234
0.134217728,0.746637780513877
0.134217728,0.746638090604269
0.1073741824,0.746637465856533
0.1073741824,0.761035879926575
0.1073741824,0.760565244840697
0.1073741824,0.747920416244622
0.1073741824,0.718639363252994
0.1073741824,0.732822130609904
0.1073741824,0.731687354474443
0.1073741824,0.731686640830794
0.1073741824,0.731687596884807
0.1073741824,0.752644062159103
0.1073741824,0.781802209104878
0.1073741824,0.781805600991407
0.1073741824,0.781804699986597
0.1073741824,0.78790042982559
0.1073741824,0.774973674392049
0.1073741824,0.775442466825289
0.1073741824,0.775318381509683
0.1073741824,0.775467131292269
0.1073741824,0.775466258859217
0.0858993459200001,0.775462197935332
0.0858993459200001,0.775463879382549
0.0858993459200001,0.77599878855254
0.0858993459200001,0.775999986022487
0.0858993459200001,0.776797352465658
0.0858993459200001,0.776796712618874
0.0858993459200001,0.776796712618874
0.0858993459200001,0.79250785006884
0.0858993459200001,0.769424985369301
0.0858993459200001,0.779901315042192
0.0858993459200001,0.781514361580438
0.0858993459200001,0.77900190152276
0.0858993459200001,0.779003077619433
0.0858993459200001,0.779672825892858
0.0858993459200001,0.779674566551808
0.0858993459200001,0.779673465690342
0.0858993459200001,0.779670843247823
0.0858993459200001,0.779670191868704
0.0858993459200001,0.779668924766028
0.0858993459200001,0.779431613646436
0.068719476736,0.776572688467632
0.068719476736,0.781402259440945
0.068719476736,0.781401351039061
0.068719476736,0.781399936319247
0.068719476736,0.778517593665146
0.068719476736,0.778523935887929
0.068719476736,0.778520767131848
0.068719476736,0.778523926560822
0.068719476736,0.777996172337997
0.068719476736,0.776324095776096
0.068719476736,0.776323405761088
0.068719476736,0.776324156483498
0.068719476736,0.776323213896783
0.068719476736,0.809319467821544
0.068719476736,0.808536435047659
0.068719476736,0.806571982109372
0.068719476736,0.817899281988905
0.068719476736,0.823073971779327
0.068719476736,0.822525059963387
0.0549755813888,0.822525045165071
0.0549755813888,0.822524770424961
0.0549755813888,0.821285207656287
0.0549755813888,0.82136330131304
0.0549755813888,0.82136363003765
0.0549755813888,0.821361136941078
0.0549755813888,0.821366050317032
0.0549755813888,0.821366662001844
0.0549755813888,0.821319246949247
0.0549755813888,0.822537607474073
0.0549755813888,0.794528326499915
0.0549755813888,0.796178136698126
0.0549755813888,0.814256387628065
0.0549755813888,0.798905744241005
0.0549755813888,0.7989063428672
0.0549755813888,0.798906711947446
0.0549755813888,0.799167594009305
0.0549755813888,0.799278514960432
0.0549755813888,0.809160131475966
0.04398046511104,0.808886717115801
0.04398046511104,0.808890806969409
0.04398046511104,0.809849143296023
0.04398046511104,0.810737634936732
0.04398046511104,0.8107410458642
0.04398046511104,0.810737889791829
0.04398046511104,0.821068771570475
0.04398046511104,0.821069931905015
0.04398046511104,0.821069931905015
0.04398046511104,0.821066062610774
0.04398046511104,0.821066663511888
0.04398046511104,0.821065340236697
0.04398046511104,0.82106658316383
0.04398046511104,0.821064979631789
0.04398046511104,0.820959606364357
0.04398046511104,0.820960529886318
0.04398046511104,0.820960024307246
0.04398046511104,0.819104610491237
0.04398046511104,0.819106558838097
0.04398046511104,0.818588528634479
0.035184372088832,0.818584912390925
0.035184372088832,0.818580468309478
0.035184372088832,0.818736584743918
0.035184372088832,0.823944400159998
0.035184372088832,0.824574639507087
0.035184372088832,0.825280628769722
0.035184372088832,0.815584469934596
0.035184372088832,0.815583752136796
0.035184372088832,0.815584317043592
0.035184372088832,0.81658207501377
0.035184372088832,0.816581844492391
0.035184372088832,0.816582507347348
0.035184372088832,0.815928366488371
0.035184372088832,0.815792058349237
0.035184372088832,0.815788736883028
0.035184372088832,0.816238846672223
0.035184372088832,0.82862203171482
0.035184372088832,0.829424861532567
0.035184372088832,0.829534080508581
0.0281474976710656,0.829531522830159
0.0281474976710656,0.820990534124578
0.0281474976710656,0.819177721444028
0.0281474976710656,0.818761104776156
0.0281474976710656,0.818902654582685
0.0281474976710656,0.818904275608799
0.0281474976710656,0.819045269372092
0.0281474976710656,0.819045269372092
0.0281474976710656,0.818896519581087
0.0281474976710656,0.772347096478393
0.0281474976710656,0.772258928332349
0.0281474976710656,0.772257442573041
0.0281474976710656,0.772259304936822
0.0281474976710656,0.772252822925956
0.0281474976710656,0.772249770479673
0.0281474976710656,0.77224900258618
0.0281474976710656,0.77231380149276
0.0281474976710656,0.759846822571642
0.0281474976710656,0.780500415060783
0.0281474976710656,0.779802927629305
0.0225179981368525,0.781431359968029
0.0225179981368525,0.781431176458568
0.0225179981368525,0.781429493205912
0.0225179981368525,0.781429493205912
0.0225179981368525,0.781427640083414
0.0225179981368525,0.781430074959963
0.0225179981368525,0.781432243422698
0.0225179981368525,0.772163245924718
0.0225179981368525,0.772164105919902
0.0225179981368525,0.772162578758302
0.0225179981368525,0.77215809674363
0.0225179981368525,0.772160404975194
0.0225179981368525,0.771984076651603
0.0225179981368525,0.77199691296438
0.0225179981368525,0.77199769930688
0.0225179981368525,0.771999523411125
0.0225179981368525,0.772002594529793
0.0225179981368525,0.772003553856532
0.0225179981368525,0.772003553856532
0.0225179981368525,0.771015774337726
0.0225179981368525,0.77101293007388
0.018014398509482,0.771014213885567
0.018014398509482,0.771011977901655
0.018014398509482,0.770690121326249
0.018014398509482,0.7792037851441
0.018014398509482,0.779073184685565
0.018014398509482,0.777813667425944
0.018014398509482,0.77713474486102
0.018014398509482,0.77713474486102
0.018014398509482,0.777706991855225
0.018014398509482,0.779661958817288
0.018014398509482,0.779663956119604
0.018014398509482,0.779142147801094
0.018014398509482,0.767758877618905
0.018014398509482,0.767761984714851
0.018014398509482,0.767762544954922
0.018014398509482,0.767756920494623
0.018014398509482,0.767756600538605
0.018014398509482,0.766984890364748
0.018014398509482,0.765811500658848
0.018014398509482,0.765695101364583
0.0144115188075856,0.765699188840119
0.0144115188075856,0.763041350899308
0.0144115188075856,0.763042063176096
0.0144115188075856,0.763042311729373
0.0144115188075856,0.763043026413834
0.0144115188075856,0.749549996609073
0.0144115188075856,0.749549642035207
0.0144115188075856,0.750017360250121
0.0144115188075856,0.750017360250121
0.0144115188075856,0.750017628008384
0.0144115188075856,0.750017462429541
0.0144115188075856,0.756376308332308
0.0144115188075856,0.756373172734989
0.0144115188075856,0.756373172734989
0.0144115188075856,0.756373651628802
0.0144115188075856,0.756373651628802
0.0144115188075856,0.756373319487344
0.0144115188075856,0.756373029105195
0.0144115188075856,0.744709268926014
0.0144115188075856,0.737421561664155
0.0144115188075856,0.73742136795203
0.0144115188075856,0.738695453495871
0.0115292150460685,0.73869489749354
0.0115292150460685,0.738697522172601
0.0115292150460685,0.770944666469072
0.0115292150460685,0.732222722929888
0.0115292150460685,0.732225299779689
0.0115292150460685,0.731937932489471
0.0115292150460685,0.731297875929607
0.0115292150460685,0.730926050883243
0.0115292150460685,0.718879161119633
0.0115292150460685,0.715678483320262
0.0115292150460685,0.715678139344246
0.0115292150460685,0.705990732279972
0.0115292150460685,0.708987003378813
0.0115292150460685,0.697060919381779
0.0115292150460685,0.697060624904459
0.0115292150460685,0.697064310423559
0.0115292150460685,0.699609375003706
0.0115292150460685,0.699616460834889
0.0115292150460685,0.700404557267023
0.00922337203685479,0.70040441408155
0.00922337203685479,0.716442074032692
0.00922337203685479,0.716443166921817
0.00922337203685479,0.706231137227822
0.00922337203685479,0.707410855590975
0.00922337203685479,0.707411002646855
0.00922337203685479,0.707412503090246
0.00922337203685479,0.707411355362726
0.00922337203685479,0.707410728971502
0.00922337203685479,0.707410846987486
0.00922337203685479,0.707411421648346
0.00922337203685479,0.707411886792044
0.00922337203685479,0.707411264595371
0.00922337203685479,0.707412513888528
0.00922337203685479,0.707415776879032
0.00922337203685479,0.707416876299282
0.00922337203685479,0.706245053889371
0.00922337203685479,0.706245611897891
0.00922337203685479,0.704298761595626
0.00737869762948383,0.704304413519163
0.00737869762948383,0.706042967395231
0.00737869762948383,0.706527054492039
0.00737869762948383,0.7070346417707
0.00737869762948383,0.708788598691812
0.00737869762948383,0.708790058593867
0.00737869762948383,0.708790058593867
0.00737869762948383,0.711080433003789
0.00737869762948383,0.711080666983971
0.00737869762948383,0.711080666983971
0.00737869762948383,0.711082038910228
0.00737869762948383,0.711082259722496
0.00737869762948383,0.711077756843225
0.00737869762948383,0.711077756843225
0.00737869762948383,0.701519293158821
0.00737869762948383,0.694372639343183
0.00737869762948383,0.694372466709833
0.00737869762948383,0.694372737623065
0.00737869762948383,0.695335441187811
0.00737869762948383,0.695335381126992
0.00737869762948383,0.695337649540757
0.00737869762948383,0.695380148973689
0.00590295810358706,0.695468944190844
0.00590295810358706,0.695751805238167
0.00590295810358706,0.695751805238167
0.00590295810358706,0.689545562706178
0.00590295810358706,0.689545513549418
0.00590295810358706,0.688127529142271
0.00590295810358706,0.688127804523741
0.00590295810358706,0.688127764832488
0.00590295810358706,0.681507730134814
0.00590295810358706,0.657747487272224
0.00590295810358706,0.657748506653527
0.00590295810358706,0.657749033895246
0.00590295810358706,0.65707119716405
0.00590295810358706,0.657375459072405
0.00590295810358706,0.656076321675527
0.00590295810358706,0.654251731563247
0.00590295810358706,0.65425442172903
0.00590295810358706,0.654255072081016
0.00590295810358706,0.654254794780037
0.00590295810358706,0.65425737727422
0.00472236648286965,0.655446897556495
0.00472236648286965,0.653682120817024
0.00472236648286965,0.653693657461389
0.00472236648286965,0.653693657461389
0.00472236648286965,0.653343817368104
0.00472236648286965,0.653344522081399
0.00472236648286965,0.651093876390156
0.00472236648286965,0.651104227039106
0.00472236648286965,0.644334551637156
0.00472236648286965,0.644343988303127
0.00472236648286965,0.643939025868567
0.00472236648286965,0.643939025868567
0.00472236648286965,0.643939494847462
0.00472236648286965,0.643948650848789
0.00472236648286965,0.643949107815114
0.00472236648286965,0.64394886157551
0.00472236648286965,0.640913420092275
0.00472236648286965,0.640917200638735
0.00472236648286965,0.629578063768967
0.00472236648286965,0.629973943186553
0.00472236648286965,0.629973776333379
0.00377789318629572,0.630658128257333
0.00377789318629572,0.630658829483216
0.00377789318629572,0.630659219685886
0.00377789318629572,0.630659648157054
0.00377789318629572,0.63076548809714
0.00377789318629572,0.629300915428867
0.00377789318629572,0.629299649946235
0.00377789318629572,0.630322227201394
0.00377789318629572,0.630322227201394
0.00377789318629572,0.627833365196386
0.00377789318629572,0.608995218330809
0.00377789318629572,0.607924738224346
0.00377789318629572,0.607924646635922
0.00377789318629572,0.607978021846636
0.00377789318629572,0.607978141914988
0.00377789318629572,0.610336466830776
0.00377789318629572,0.610338141508772
0.00377789318629572,0.610457636585376
0.00377789318629572,0.606949269475119
0.00377789318629572,0.606960455905133
0.00302231454903658,0.605831671443294
0.00302231454903658,0.605833777141919
0.00302231454903658,0.608704714608633
0.00302231454903658,0.608706445739955
0.00302231454903658,0.608706445739955
0.00302231454903658,0.607107298617026
0.00302231454903658,0.607106659048302
0.00302231454903658,0.607106659048302
0.00302231454903658,0.600927804167201
0.00302231454903658,0.600927804167201
0.00302231454903658,0.600940477263592
0.00302231454903658,0.600940477263592
0.00302231454903658,0.600940477263592
0.00302231454903658,0.600938778336168
0.00302231454903658,0.6008896404756
0.00302231454903658,0.59414069093622
0.00302231454903658,0.594140705281899
0.00302231454903658,0.59413848640304
0.00302231454903658,0.594136311420037
0.00302231454903658,0.594655053066294
0.00302231454903658,0.594654540878401
0.00302231454903658,0.594674473468535
0.00302231454903658,0.594943262538934
0.00302231454903658,0.594940159906858
0.00241785163922926,0.591501344776828
0.00241785163922926,0.591498745936015
0.00241785163922926,0.591489067041192
0.00241785163922926,0.591490475799359
0.00241785163922926,0.591490475799359
0.00241785163922926,0.591490475799359
0.00241785163922926,0.589256009730391
0.00241785163922926,0.589256009730391
0.00241785163922926,0.590442866933115
0.00241785163922926,0.590441818915739
0.00241785163922926,0.590968092377377
0.00241785163922926,0.59096731601017
0.00241785163922926,0.570719248973819
0.00241785163922926,0.570716040402826
0.00241785163922926,0.570717655821912
0.00241785163922926,0.565562436420285
0.00241785163922926,0.565562436420285
0.00241785163922926,0.566292865342778
0.00241785163922926,0.566293690211526
0.00241785163922926,0.566286048550035
0.00241785163922926,0.558393082486528
0.00241785163922926,0.558385579564682
0.00241785163922926,0.556902219860085
0.00193428131138341,0.55690570150526
0.00193428131138341,0.556908066449894
0.00193428131138341,0.556811279846545
0.00193428131138341,0.556795718282209
0.00193428131138341,0.556795718282209
0.00193428131138341,0.548257429495697
0.00193428131138341,0.548259454718354
0.00193428131138341,0.548264904081337
0.00193428131138341,0.548264904081337
0.00193428131138341,0.54646094786995
0.00193428131138341,0.546462195012446
0.00193428131138341,0.546462195012446
0.00193428131138341,0.546462195012446
0.00193428131138341,0.546193485373978
0.00193428131138341,0.546190782389437
0.00193428131138341,0.541119860564387
0.00193428131138341,0.541121530207704
0.00193428131138341,0.541112953540079
0.00193428131138341,0.541112953540079
0.00193428131138341,0.541112953540079
0.00193428131138341,0.541110201003755
0.00193428131138341,0.541105810283704
0.00193428131138341,0.538058040710915
0.00193428131138341,0.537543278760864
0.00193428131138341,0.537546633838039
0.00154742504910673,0.537549144406422
0.00154742504910673,0.537549144406422
0.00154742504910673,0.537551724327625
0.00154742504910673,0.537562979435976
0.00154742504910673,0.537562979435976
0.00154742504910673,0.535786250672658
0.00154742504910673,0.535799168454508
0.00154742504910673,0.535797489620512
0.00154742504910673,0.535800986019253
0.00154742504910673,0.535800986019253
0.00154742504910673,0.535800986019253
0.00154742504910673,0.535800986019253
0.00154742504910673,0.535800986019253
0.00154742504910673,0.537899890501541
0.00154742504910673,0.537902866141333
0.00154742504910673,0.537902866141333
0.00154742504910673,0.534543382676086
0.00154742504910673,0.534541156285735
0.00154742504910673,0.53453910504282
0.00154742504910673,0.534547461666976
0.00154742504910673,0.53342445472777
0.00154742504910673,0.532488306473923
0.00154742504910673,0.530730312497114
0.00154742504910673,0.51624222239323
0.00154742504910673,0.51624222239323
0.00154742504910673,0.507321093273893
0.00154742504910673,0.507319510643504
0.00123794003928538,0.507316016190352
0.00123794003928538,0.507318046809854
0.00123794003928538,0.507318046809854
0.00123794003928538,0.507314769072414
0.00123794003928538,0.507312173040253
0.00123794003928538,0.507312173040253
0.00123794003928538,0.507312173040253
0.00123794003928538,0.502759503708898
0.00123794003928538,0.502751231992718
0.00123794003928538,0.489372504615231
0.00123794003928538,0.489378787434415
0.00123794003928538,0.489378787434415
0.00123794003928538,0.488980749236016
0.00123794003928538,0.488977330350614
0.00123794003928538,0.488977330350614
0.00123794003928538,0.488980984616129
0.00123794003928538,0.488980984616129
0.00123794003928538,0.488857034823221
0.00123794003928538,0.488861258396011
0.00123794003928538,0.480334507908065
0.00123794003928538,0.480334507908065
0.00123794003928538,0.480333432268278
0.00123794003928538,0.48258416644614
0.00123794003928538,0.48262829813537
0.00123794003928538,0.482629676683368
0.00123794003928538,0.482624640048751
0.000990352031428306,0.481723078133146
0.000990352031428306,0.481721601439286
0.000990352031428306,0.479052171764932
0.000990352031428306,0.478676610183678
0.000990352031428306,0.478676610183678
0.000990352031428306,0.478676610183678
0.000990352031428306,0.478682124471921
0.000990352031428306,0.478683509708865
0.000990352031428306,0.477915367246497
0.000990352031428306,0.477914907036489
0.000990352031428306,0.47703249475949
0.000990352031428306,0.477042783510896
0.000990352031428306,0.470216748407415
